지하철역ID,지하철역명,출입구번호,검색키워드,위도,경도
1002000240,신촌,7,신촌역 7번 출구,37.5729822733616,127.004631799835
1002000240,신촌,8,신촌역 8번 출구,37.5729822733616,127.004631799835
1002000241,이대,1,이대역 1번 출구,37.5729822733616,127.004631799835
1002000241,이대,2,이대역 2번 출구,37.5729822733616,127.004631799835
1002000241,이대,3,이대역 3번 출구,37.5729822733616,127.004631799835
1002000241,이대,4,이대역 4번 출구,37.5729822733616,127.004631799835
1002000241,이대,5,이대역 5번 출구,37.5729822733616,127.004631799835
1002000241,이대,6,이대역 6번 출구,37.5729822733616,127.004631799835
1002000242,아현,1,아현역 1번 출구,37.5729822733616,127.004631799835
1002000242,아현,2,아현역 2번 출구,37.5729822733616,127.004631799835
1002000242,아현,3,아현역 3번 출구,37.5729822733616,127.004631799835
1002000242,아현,4,아현역 4번 출구,37.5729822733616,127.004631799835
1002000243,충정로,1,충정로역 1번 출구,37.5729822733616,127.004631799835
1002000243,충정로,2,충정로역 2번 출구,37.5729822733616,127.004631799835
1002000243,충정로,3,충정로역 3번 출구,37.5729822733616,127.004631799835
1002000243,충정로,4,충정로역 4번 출구,37.5729822733616,127.004631799835
1002000243,충정로,5,충정로역 5번 출구,37.5729822733616,127.004631799835
1002000243,충정로,6,충정로역 6번 출구,37.5729822733616,127.004631799835
1002002111,용답,1,용답역 1번 출구,37.5729822733616,127.004631799835
1002002111,용답,2,용답역 2번 출구,37.5729822733616,127.004631799835
1002002112,신답,1,신답역 1번 출구,37.5729822733616,127.004631799835
1002002113,용두,1,용두역 1번 출구,37.5729822733616,127.004631799835
1002002113,용두,2,용두역 2번 출구,37.5729822733616,127.004631799835
1002002113,용두,3,용두역 3번 출구,37.5729822733616,127.004631799835
1002002113,용두,4,용두역 4번 출구,37.5729822733616,127.004631799835
1002002113,용두,5,용두역 5번 출구,37.5729822733616,127.004631799835
1002002114,신설동,10,신설동역 10번 출구,37.5729822733616,127.004631799835
1002002114,신설동,7,신설동역 7번 출구,37.5729822733616,127.004631799835
1002002114,신설동,8,신설동역 8번 출구,37.5729822733616,127.004631799835
1002002114,신설동,9,신설동역 9번 출구,37.5729822733616,127.004631799835
1002002341,도림천,1,도림천역 1번 출구,37.5729822733616,127.004631799835
1002002341,도림천,2,도림천역 2번 출구,37.5729822733616,127.004631799835
1002002342,양천구청,1,양천구청역 1번 출구,37.5729822733616,127.004631799835
1002002342,양천구청,2,양천구청역 2번 출구,37.5729822733616,127.004631799835
1002002343,신정네거리,1,신정네거리역 1번 출구,37.5729822733616,127.004631799835
1002002343,신정네거리,2,신정네거리역 2번 출구,37.5729822733616,127.004631799835
1002002343,신정네거리,3,신정네거리역 3번 출구,37.5729822733616,127.004631799835
1002002343,신정네거리,4,신정네거리역 4번 출구,37.5729822733616,127.004631799835
1003000310,대화,1,대화역 1번 출구,37.5729822733616,127.004631799835
1003000310,대화,2,대화역 2번 출구,37.5729822733616,127.004631799835
1003000310,대화,3,대화역 3번 출구,37.5729822733616,127.004631799835
1003000310,대화,4,대화역 4번 출구,37.5729822733616,127.004631799835
1003000310,대화,5,대화역 5번 출구,37.5729822733616,127.004631799835
1003000310,대화,6,대화역 6번 출구,37.5729822733616,127.004631799835
1003000311,주엽,1,주엽역 1번 출구,37.5729822733616,127.004631799835
1003000311,주엽,2,주엽역 2번 출구,37.5729822733616,127.004631799835
1003000311,주엽,3,주엽역 3번 출구,37.5729822733616,127.004631799835
1003000311,주엽,4,주엽역 4번 출구,37.5729822733616,127.004631799835
1003000311,주엽,5,주엽역 5번 출구,37.5729822733616,127.004631799835
1003000311,주엽,6,주엽역 6번 출구,37.5729822733616,127.004631799835
1003000311,주엽,7,주엽역 7번 출구,37.5729822733616,127.004631799835
1003000311,주엽,8,주엽역 8번 출구,37.5729822733616,127.004631799835
1003000312,정발산,1,정발산역 1번 출구,37.5729822733616,127.004631799835
1003000312,정발산,2,정발산역 2번 출구,37.5729822733616,127.004631799835
1003000312,정발산,3,정발산역 3번 출구,37.5729822733616,127.004631799835
1003000312,정발산,4,정발산역 4번 출구,37.5729822733616,127.004631799835
1003000313,마두,1,마두역 1번 출구,37.5729822733616,127.004631799835
1003000313,마두,2,마두역 2번 출구,37.5729822733616,127.004631799835
1003000313,마두,3,마두역 3번 출구,37.5729822733616,127.004631799835
1003000313,마두,4,마두역 4번 출구,37.5729822733616,127.004631799835
1003000313,마두,5,마두역 5번 출구,37.5729822733616,127.004631799835
1003000313,마두,6,마두역 6번 출구,37.5729822733616,127.004631799835
1003000313,마두,7,마두역 7번 출구,37.5729822733616,127.004631799835
1003000313,마두,8,마두역 8번 출구,37.5729822733616,127.004631799835
1003000314,백석,1,백석역 1번 출구,37.5729822733616,127.004631799835
1003000314,백석,2,백석역 2번 출구,37.5729822733616,127.004631799835
1003000314,백석,3,백석역 3번 출구,37.5729822733616,127.004631799835
1003000314,백석,4,백석역 4번 출구,37.5729822733616,127.004631799835
1003000314,백석,5,백석역 5번 출구,37.5729822733616,127.004631799835
1003000314,백석,6,백석역 6번 출구,37.5729822733616,127.004631799835
1003000314,백석,7,백석역 7번 출구,37.5729822733616,127.004631799835
1003000314,백석,8,백석역 8번 출구,37.5729822733616,127.004631799835
1003000315,대곡,1,대곡역 1번 출구,37.5729822733616,127.004631799835
1003000315,대곡,2,대곡역 2번 출구,37.5729822733616,127.004631799835
1003000315,대곡,3,대곡역 3번 출구,37.5729822733616,127.004631799835
1003000315,대곡,4,대곡역 4번 출구,37.5729822733616,127.004631799835
1003000315,대곡,5,대곡역 5번 출구,37.5729822733616,127.004631799835
1003000316,화정,1,화정역 1번 출구,37.5729822733616,127.004631799835
1003000316,화정,2,화정역 2번 출구,37.5729822733616,127.004631799835
1003000316,화정,3,화정역 3번 출구,37.5729822733616,127.004631799835
1003000316,화정,4,화정역 4번 출구,37.5729822733616,127.004631799835
1003000317,원당,1,원당역 1번 출구,37.5729822733616,127.004631799835
1003000317,원당,2,원당역 2번 출구,37.5729822733616,127.004631799835
1003000317,원당,3,원당역 3번 출구,37.5729822733616,127.004631799835
1003000317,원당,4,원당역 4번 출구,37.5729822733616,127.004631799835
1003000317,원당,5,원당역 5번 출구,37.5729822733616,127.004631799835
1003000317,원당,6,원당역 6번 출구,37.5729822733616,127.004631799835
1003000318,삼송,1,삼송역 1번 출구,37.5729822733616,127.004631799835
1003000318,삼송,2,삼송역 2번 출구,37.5729822733616,127.004631799835
1003000318,삼송,3,삼송역 3번 출구,37.5729822733616,127.004631799835
1003000318,삼송,4,삼송역 4번 출구,37.5729822733616,127.004631799835
1003000318,삼송,5,삼송역 5번 출구,37.5729822733616,127.004631799835
1003000318,삼송,6,삼송역 6번 출구,37.5729822733616,127.004631799835
1003000318,삼송,7,삼송역 7번 출구,37.5729822733616,127.004631799835
1003000318,삼송,8,삼송역 8번 출구,37.5729822733616,127.004631799835
1003000318,삼송,9,삼송역 9번 출구,37.5729822733616,127.004631799835
1003000319,지축,1,지축역 1번 출구,37.5729822733616,127.004631799835
1003000319,지축,2,지축역 2번 출구,37.5729822733616,127.004631799835
1003000320,구파발,1,구파발역 1번 출구,37.5729822733616,127.004631799835
1003000320,구파발,2,구파발역 2번 출구,37.5729822733616,127.004631799835
1003000320,구파발,3,구파발역 3번 출구,37.5729822733616,127.004631799835
1003000320,구파발,4,구파발역 4번 출구,37.5729822733616,127.004631799835
1003000321,연신내,1,연신내역 1번 출구,37.5729822733616,127.004631799835
1003000321,연신내,2,연신내역 2번 출구,37.5729822733616,127.004631799835
1003000321,연신내,3,연신내역 3번 출구,37.5729822733616,127.004631799835
1003000321,연신내,4,연신내역 4번 출구,37.5729822733616,127.004631799835
1003000321,연신내,5,연신내역 5번 출구,37.5729822733616,127.004631799835
1003000321,연신내,6,연신내역 6번 출구,37.5729822733616,127.004631799835
1003000321,연신내,7,연신내역 7번 출구,37.5729822733616,127.004631799835
1003000322,불광,1,불광역 1번 출구,37.5729822733616,127.004631799835
1003000322,불광,2,불광역 2번 출구,37.5729822733616,127.004631799835
1003000322,불광,3,불광역 3번 출구,37.5729822733616,127.004631799835
1003000322,불광,4,불광역 4번 출구,37.5729822733616,127.004631799835
1003000322,불광,5,불광역 5번 출구,37.5729822733616,127.004631799835
1002000201,시청,10,시청역 10번 출구,37.5729822733616,127.004631799835
1002000201,시청,11,시청역 11번 출구,37.5729822733616,127.004631799835
1002000201,시청,12,시청역 12번 출구,37.5729822733616,127.004631799835
1002000201,시청,8,시청역 8번 출구,37.5729822733616,127.004631799835
1002000201,시청,9,시청역 9번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,1,을지로입구역 1번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,2,을지로입구역 2번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,3,을지로입구역 3번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,4,을지로입구역 4번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,5,을지로입구역 5번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,6,을지로입구역 6번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,7,을지로입구역 7번 출구,37.5729822733616,127.004631799835
1002000202,을지로입구,8,을지로입구역 8번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,1,을지로3가역 1번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,10,을지로3가역 10번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,11,을지로3가역 11번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,12,을지로3가역 12번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,2,을지로3가역 2번 출구,37.5729822733616,127.004631799835
1002000203,을지로3가,3,을지로3가역 3번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,1,을지로4가역 1번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,10,을지로4가역 10번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,2,을지로4가역 2번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,5,을지로4가역 5번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,6,을지로4가역 6번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,7,을지로4가역 7번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,8,을지로4가역 8번 출구,37.5729822733616,127.004631799835
1002000204,을지로4가,9,을지로4가역 9번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,1,동대문역사문화공원역 1번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,11,동대문역사문화공원역 11번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,12,동대문역사문화공원역 12번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,13,동대문역사문화공원역 13번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,14,동대문역사문화공원역 14번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,2,동대문역사문화공원역 2번 출구,37.5729822733616,127.004631799835
1002000205,동대문역사문화공원,3,동대문역사문화공원역 3번 출구,37.5729822733616,127.004631799835
1002000206,신당,1,신당역 1번 출구,37.5729822733616,127.004631799835
1002000206,신당,2,신당역 2번 출구,37.5729822733616,127.004631799835
1002000206,신당,3,신당역 3번 출구,37.5729822733616,127.004631799835
1002000206,신당,4,신당역 4번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,1,상왕십리역 1번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,2,상왕십리역 2번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,3,상왕십리역 3번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,4,상왕십리역 4번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,5,상왕십리역 5번 출구,37.5729822733616,127.004631799835
1002000207,상왕십리,6,상왕십리역 6번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,1,왕십리역 1번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,10,왕십리역 10번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,11,왕십리역 11번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,2,왕십리역 2번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,3,왕십리역 3번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,6,왕십리역 6번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,6-1,왕십리역 6-1번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,7,왕십리역 7번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,8,왕십리역 8번 출구,37.5729822733616,127.004631799835
1002000208,왕십리,9,왕십리역 9번 출구,37.5729822733616,127.004631799835
1002000209,한양대,1,한양대역 1번 출구,37.5729822733616,127.004631799835
1002000209,한양대,2,한양대역 2번 출구,37.5729822733616,127.004631799835
1002000209,한양대,3,한양대역 3번 출구,37.5729822733616,127.004631799835
1002000209,한양대,4,한양대역 4번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,1,뚝섬역 1번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,2,뚝섬역 2번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,3,뚝섬역 3번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,4,뚝섬역 4번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,5,뚝섬역 5번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,6,뚝섬역 6번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,7,뚝섬역 7번 출구,37.5729822733616,127.004631799835
1002000210,뚝섬,8,뚝섬역 8번 출구,37.5729822733616,127.004631799835
1002000211,성수,1,성수역 1번 출구,37.5729822733616,127.004631799835
1002000211,성수,2,성수역 2번 출구,37.5729822733616,127.004631799835
1002000211,성수,3,성수역 3번 출구,37.5729822733616,127.004631799835
1002000211,성수,4,성수역 4번 출구,37.5729822733616,127.004631799835
1002000212,건대입구,1,건대입구역 1번 출구,37.5729822733616,127.004631799835
1002000212,건대입구,2,건대입구역 2번 출구,37.5729822733616,127.004631799835
1002000212,건대입구,5,건대입구역 5번 출구,37.5729822733616,127.004631799835
1002000212,건대입구,6,건대입구역 6번 출구,37.5729822733616,127.004631799835
1002000213,구의,1,구의역 1번 출구,37.5729822733616,127.004631799835
1002000213,구의,2,구의역 2번 출구,37.5729822733616,127.004631799835
1002000213,구의,3,구의역 3번 출구,37.5729822733616,127.004631799835
1002000213,구의,4,구의역 4번 출구,37.5729822733616,127.004631799835
1002000214,강변,1,강변역 1번 출구,37.5729822733616,127.004631799835
1002000214,강변,2,강변역 2번 출구,37.5729822733616,127.004631799835
1002000214,강변,3,강변역 3번 출구,37.5729822733616,127.004631799835
1002000214,강변,4,강변역 4번 출구,37.5729822733616,127.004631799835
1002000215,잠실나루,1,잠실나루역 1번 출구,37.5729822733616,127.004631799835
1002000215,잠실나루,2,잠실나루역 2번 출구,37.5729822733616,127.004631799835
1002000215,잠실나루,3,잠실나루역 3번 출구,37.5729822733616,127.004631799835
1002000215,잠실나루,4,잠실나루역 4번 출구,37.5729822733616,127.004631799835
1002000216,잠실,1,잠실역 1번 출구,37.5729822733616,127.004631799835
1002000216,잠실,2,잠실역 2번 출구,37.5729822733616,127.004631799835
1002000216,잠실,3,잠실역 3번 출구,37.5729822733616,127.004631799835
1002000216,잠실,4,잠실역 4번 출구,37.5729822733616,127.004631799835
1002000216,잠실,5,잠실역 5번 출구,37.5729822733616,127.004631799835
1002000216,잠실,6,잠실역 6번 출구,37.5729822733616,127.004631799835
1002000216,잠실,7,잠실역 7번 출구,37.5729822733616,127.004631799835
1002000216,잠실,8,잠실역 8번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,1,잠실새내역 1번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,2,잠실새내역 2번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,3,잠실새내역 3번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,4,잠실새내역 4번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,5,잠실새내역 5번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,6,잠실새내역 6번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,7,잠실새내역 7번 출구,37.5729822733616,127.004631799835
1002000217,잠실새내,8,잠실새내역 8번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,1,종합운동장역 1번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,2,종합운동장역 2번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,3,종합운동장역 3번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,4,종합운동장역 4번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,5,종합운동장역 5번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,6,종합운동장역 6번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,7,종합운동장역 7번 출구,37.5729822733616,127.004631799835
1002000218,종합운동장,8,종합운동장역 8번 출구,37.5729822733616,127.004631799835
1002000219,삼성,1,삼성역 1번 출구,37.5729822733616,127.004631799835
1002000219,삼성,2,삼성역 2번 출구,37.5729822733616,127.004631799835
1002000219,삼성,3,삼성역 3번 출구,37.5729822733616,127.004631799835
1002000219,삼성,4,삼성역 4번 출구,37.5729822733616,127.004631799835
1002000219,삼성,5,삼성역 5번 출구,37.5729822733616,127.004631799835
1002000219,삼성,6,삼성역 6번 출구,37.5729822733616,127.004631799835
1002000219,삼성,7,삼성역 7번 출구,37.5729822733616,127.004631799835
1002000219,삼성,8,삼성역 8번 출구,37.5729822733616,127.004631799835
1002000220,선릉,1,선릉역 1번 출구,37.5729822733616,127.004631799835
1002000220,선릉,10,선릉역 10번 출구,37.5729822733616,127.004631799835
1002000220,선릉,4,선릉역 4번 출구,37.5729822733616,127.004631799835
1002000220,선릉,5,선릉역 5번 출구,37.5729822733616,127.004631799835
1002000221,역삼,1,역삼역 1번 출구,37.5729822733616,127.004631799835
1002000221,역삼,2,역삼역 2번 출구,37.5729822733616,127.004631799835
1002000221,역삼,3,역삼역 3번 출구,37.5729822733616,127.004631799835
1002000221,역삼,4,역삼역 4번 출구,37.5729822733616,127.004631799835
1002000221,역삼,5,역삼역 5번 출구,37.5729822733616,127.004631799835
1002000221,역삼,6,역삼역 6번 출구,37.5729822733616,127.004631799835
1002000221,역삼,7,역삼역 7번 출구,37.5729822733616,127.004631799835
1002000221,역삼,8,역삼역 8번 출구,37.5729822733616,127.004631799835
1002000222,강남,1,강남역 1번 출구,37.5729822733616,127.004631799835
1002000222,강남,10,강남역 10번 출구,37.5729822733616,127.004631799835
1002000222,강남,11,강남역 11번 출구,37.5729822733616,127.004631799835
1002000222,강남,12,강남역 12번 출구,37.5729822733616,127.004631799835
1002000222,강남,2,강남역 2번 출구,37.5729822733616,127.004631799835
1002000222,강남,7,강남역 7번 출구,37.5729822733616,127.004631799835
1002000222,강남,8,강남역 8번 출구,37.5729822733616,127.004631799835
1002000222,강남,9,강남역 9번 출구,37.5729822733616,127.004631799835
1002000223,교대,1,교대역 1번 출구,37.5729822733616,127.004631799835
1002000223,교대,10,교대역 10번 출구,37.5729822733616,127.004631799835
1002000223,교대,11,교대역 11번 출구,37.5729822733616,127.004631799835
1002000223,교대,2,교대역 2번 출구,37.5729822733616,127.004631799835
1002000223,교대,3,교대역 3번 출구,37.5729822733616,127.004631799835
1002000223,교대,4,교대역 4번 출구,37.5729822733616,127.004631799835
1002000223,교대,5,교대역 5번 출구,37.5729822733616,127.004631799835
1002000223,교대,6,교대역 6번 출구,37.5729822733616,127.004631799835
1002000223,교대,7,교대역 7번 출구,37.5729822733616,127.004631799835
1002000223,교대,8,교대역 8번 출구,37.5729822733616,127.004631799835
1002000223,교대,9,교대역 9번 출구,37.5729822733616,127.004631799835
1002000224,서초,1,서초역 1번 출구,37.5729822733616,127.004631799835
1002000224,서초,2,서초역 2번 출구,37.5729822733616,127.004631799835
1002000224,서초,3,서초역 3번 출구,37.5729822733616,127.004631799835
1002000224,서초,4,서초역 4번 출구,37.5729822733616,127.004631799835
1002000224,서초,5,서초역 5번 출구,37.5729822733616,127.004631799835
1002000224,서초,6,서초역 6번 출구,37.5729822733616,127.004631799835
1002000224,서초,7,서초역 7번 출구,37.5729822733616,127.004631799835
1002000224,서초,8,서초역 8번 출구,37.5729822733616,127.004631799835
1002000225,방배,1,방배역 1번 출구,37.5729822733616,127.004631799835
1002000225,방배,2,방배역 2번 출구,37.5729822733616,127.004631799835
1002000225,방배,3,방배역 3번 출구,37.5729822733616,127.004631799835
1002000225,방배,4,방배역 4번 출구,37.5729822733616,127.004631799835
1002000226,사당,1,사당역 1번 출구,37.5729822733616,127.004631799835
1002000226,사당,13,사당역 13번 출구,37.5729822733616,127.004631799835
1002000226,사당,14,사당역 14번 출구,37.5729822733616,127.004631799835
1002000226,사당,2,사당역 2번 출구,37.5729822733616,127.004631799835
1002000226,사당,5,사당역 5번 출구,37.5729822733616,127.004631799835
1002000226,사당,6,사당역 6번 출구,37.5729822733616,127.004631799835
1002000226,사당,7,사당역 7번 출구,37.5729822733616,127.004631799835
1002000226,사당,8,사당역 8번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,1,낙성대역 1번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,2,낙성대역 2번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,3,낙성대역 3번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,4,낙성대역 4번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,5,낙성대역 5번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,6,낙성대역 6번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,7,낙성대역 7번 출구,37.5729822733616,127.004631799835
1002000227,낙성대,8,낙성대역 8번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,1,서울대입구역 1번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,2,서울대입구역 2번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,3,서울대입구역 3번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,4,서울대입구역 4번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,5,서울대입구역 5번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,6,서울대입구역 6번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,7,서울대입구역 7번 출구,37.5729822733616,127.004631799835
1002000228,서울대입구,8,서울대입구역 8번 출구,37.5729822733616,127.004631799835
1002000229,봉천,1,봉천역 1번 출구,37.5729822733616,127.004631799835
1002000229,봉천,2,봉천역 2번 출구,37.5729822733616,127.004631799835
1002000229,봉천,3,봉천역 3번 출구,37.5729822733616,127.004631799835
1002000229,봉천,4,봉천역 4번 출구,37.5729822733616,127.004631799835
1002000229,봉천,5,봉천역 5번 출구,37.5729822733616,127.004631799835
1002000229,봉천,6,봉천역 6번 출구,37.5729822733616,127.004631799835
1002000230,신림,1,신림역 1번 출구,37.5729822733616,127.004631799835
1002000230,신림,2,신림역 2번 출구,37.5729822733616,127.004631799835
1002000230,신림,3,신림역 3번 출구,37.5729822733616,127.004631799835
1002000230,신림,4,신림역 4번 출구,37.5729822733616,127.004631799835
1002000230,신림,5,신림역 5번 출구,37.5729822733616,127.004631799835
1002000230,신림,6,신림역 6번 출구,37.5729822733616,127.004631799835
1002000230,신림,7,신림역 7번 출구,37.5729822733616,127.004631799835
1002000230,신림,8,신림역 8번 출구,37.5729822733616,127.004631799835
1002000231,신대방,1,신대방역 1번 출구,37.5729822733616,127.004631799835
1002000231,신대방,2,신대방역 2번 출구,37.5729822733616,127.004631799835
1002000231,신대방,3,신대방역 3번 출구,37.5729822733616,127.004631799835
1002000231,신대방,4,신대방역 4번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,1,구로디지털단지역 1번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,2,구로디지털단지역 2번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,3,구로디지털단지역 3번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,4,구로디지털단지역 4번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,5,구로디지털단지역 5번 출구,37.5729822733616,127.004631799835
1002000232,구로디지털단지,6,구로디지털단지역 6번 출구,37.5729822733616,127.004631799835
1004000411,노원,1,노원역 1번 출구,37.5729822733616,127.004631799835
1004000411,노원,10,노원역 10번 출구,37.5729822733616,127.004631799835
1004000411,노원,2,노원역 2번 출구,37.5729822733616,127.004631799835
1004000411,노원,9,노원역 9번 출구,37.5729822733616,127.004631799835
1001000100,소요산,1,소요산역 1번 출구,37.5729822733616,127.004631799835
1001000133,서울,1,서울역 1번 출구,37.5729822733616,127.004631799835
1001000133,서울,2,서울역 2번 출구,37.5729822733616,127.004631799835
1001000133,서울,3,서울역 3번 출구,37.5729822733616,127.004631799835
1001000133,서울,4,서울역 4번 출구,37.5729822733616,127.004631799835
1001000133,서울,5,서울역 5번 출구,37.5729822733616,127.004631799835
1001000133,서울,6,서울역 6번 출구,37.5729822733616,127.004631799835
1001000133,서울,7,서울역 7번 출구,37.5729822733616,127.004631799835
1001000133,서울,8,서울역 8번 출구,37.5729822733616,127.004631799835
1001000133,서울,9,서울역 9번 출구,37.5729822733616,127.004631799835
1001000133,서울,9-1,서울역 9-1번 출구,37.5729822733616,127.004631799835
1001000134,남영,1,남영역 1번 출구,37.5729822733616,127.004631799835
1001000135,용산,1,용산역 1번 출구,37.5729822733616,127.004631799835
1001000135,용산,2,용산역 2번 출구,37.5729822733616,127.004631799835
1001000135,용산,3,용산역 3번 출구,37.5729822733616,127.004631799835
1001000136,노량진,1,노량진역 1번 출구,37.5729822733616,127.004631799835
1001000137,대방,1,대방역 1번 출구,37.5729822733616,127.004631799835
1001000137,대방,2,대방역 2번 출구,37.5729822733616,127.004631799835
1001000137,대방,3,대방역 3번 출구,37.5729822733616,127.004631799835
1001000137,대방,4,대방역 4번 출구,37.5729822733616,127.004631799835
1001000137,대방,5,대방역 5번 출구,37.5729822733616,127.004631799835
1001000137,대방,6,대방역 6번 출구,37.5729822733616,127.004631799835
1001000138,신길,1,신길역 1번 출구,37.5729822733616,127.004631799835
1001000138,신길,2,신길역 2번 출구,37.5729822733616,127.004631799835
1001000139,영등포,1,영등포역 1번 출구,37.5729822733616,127.004631799835
1001000139,영등포,2,영등포역 2번 출구,37.5729822733616,127.004631799835
1001000139,영등포,3,영등포역 3번 출구,37.5729822733616,127.004631799835
1001000139,영등포,4,영등포역 4번 출구,37.5729822733616,127.004631799835
1001000139,영등포,5,영등포역 5번 출구,37.5729822733616,127.004631799835
1001000139,영등포,6,영등포역 6번 출구,37.5729822733616,127.004631799835
1001000140,신도림,1,신도림역 1번 출구,37.5729822733616,127.004631799835
1001000140,신도림,2,신도림역 2번 출구,37.5729822733616,127.004631799835
1001000140,신도림,3,신도림역 3번 출구,37.5729822733616,127.004631799835
1001000141,구로,1,구로역 1번 출구,37.5729822733616,127.004631799835
1001000141,구로,2,구로역 2번 출구,37.5729822733616,127.004631799835
1001000112,망월사,1,망월사역 1번 출구,37.5729822733616,127.004631799835
1001000112,망월사,2,망월사역 2번 출구,37.5729822733616,127.004631799835
1001000112,망월사,3,망월사역 3번 출구,37.5729822733616,127.004631799835
1001000113,도봉산,1,도봉산역 1번 출구,37.5729822733616,127.004631799835
1001000114,도봉,1,도봉역 1번 출구,37.5729822733616,127.004631799835
1001000114,도봉,2,도봉역 2번 출구,37.5729822733616,127.004631799835
1001000114,도봉,3,도봉역 3번 출구,37.5729822733616,127.004631799835
1001000115,방학,1,방학역 1번 출구,37.5729822733616,127.004631799835
1001000115,방학,2,방학역 2번 출구,37.5729822733616,127.004631799835
1001000115,방학,3,방학역 3번 출구,37.5729822733616,127.004631799835
1001000116,창동,1,창동역 1번 출구,37.5729822733616,127.004631799835
